t,dx,dy,dz,ax,ay,az
44.76,9.98648,-8.26409,-31.42848,3.19995,-2.79996,-4.49993
44.78,10.02398,-8.23588,-31.39619,1.89997,-2.99995,-4.19993
44.8,10.06231,-8.20885,-31.36551,1.49998,-3.29995,-3.99994
44.82,10.10125,-8.18311,-31.33634,1.39998,-3.39995,-3.89994
44.84,10.14073,-8.15868,-31.30881,1.19998,-3.29995,-5.29992
44.86,10.18068,-8.13556,-31.2833,1.19998,-3.19995,-6.59989
44.88,10.22108,-8.11369,-31.26037,1.09998,-2.99995,-8.19987
44.9,10.26181,-8.09298,-31.24063,0,-2.69996,-9.69985
44.92,10.30252,-8.0733,-31.22445,-0.99998,-1.99997,-8.89986
44.94,10.34282,-8.05442,-31.21176,-1.99997,-1.49998,-8.19987
44.96,10.38234,-8.0361,-31.20222,-2.49996,-0.79999,-7.09989
44.98,10.42086,-8.0181,-31.19552,-2.89995,-0.3,-6.79989
45,10.4582,-8.00023,-31.19167,-3.29995,-0.1,-8.69986
45.02,10.49419,-7.98238,-31.19116,-3.69994,0.1,-10.09984
45.04,10.52862,-7.96447,-31.19468,-4.79992,0.3,-12.09981
45.06,10.56107,-7.94642,-31.20287,-6.2999,0.49999,-13.39979
45.08,10.59099,-7.92815,-31.21633,-7.69988,0.69999,-14.59977
45.1,10.6178,-7.9096,-31.23554,-9.19985,0.79999,-15.69975
45.12,10.64091,-7.8907,-31.26093,-10.69983,0.89999,-16.69973
45.14,10.65972,-7.87142,-31.29288,-12.19981,0.99998,-17.39972
45.16,10.67362,-7.85173,-31.33171,-13.79978,1.09998,-18.09971
45.18,10.68209,-7.83157,-31.37757,-14.29977,1.19998,-17.59972
45.2,10.68511,-7.81094,-31.43038,-11.99981,1.09998,-16.99973
45.22,10.68324,-7.78985,-31.48991,-10.29984,0.89999,-16.39974
45.24,10.67731,-7.7684,-31.55584,-7.79988,0.59999,-15.19976
45.26,10.66811,-7.74668,-31.62763,-6.69989,0.39999,-12.4998
45.28,10.65613,-7.72479,-31.70434,-6.2999,0.1,-9.99984
45.3,10.64163,-7.70282,-31.78494,-5.79991,-0.1,-7.09989
45.32,10.62475,-7.68088,-31.86829,-5.59991,-0.3,-4.29993
45.34,10.60563,-7.65905,-31.95339,-5.29992,-0.59999,-2.59996
45.36,10.58437,-7.63739,-32.03949,-4.99992,-0.39999,-1.29998
45.38,10.56108,-7.61587,-32.126,-4.79992,-0.2,0.2
45.4,10.53585,-7.5944,-32.21237,-4.49993,0.1,1.49998
45.42,10.50881,-7.5729,-32.29802,-4.19993,0.2,3.09995
45.44,10.48007,-7.55131,-32.38249,-3.89994,0.1,3.19995
45.46,10.4498,-7.52965,-32.46569,-3.09995,0.1,2.39996
45.48,10.41824,-7.50795,-32.5478,-2.59996,-0.1,2.09997
45.5,10.38572,-7.48627,-32.62915,-1.09998,-0.2,0.1
45.52,10.35281,-7.46463,-32.71048,0.99998,-0.2,-2.99995
45.54,10.32027,-7.44305,-32.79281,3.09995,-0.1,-4.89992
45.56,10.28889,-7.42147,-32.87702,4.59993,0.1,-6.79989
45.58,10.2592,-7.39984,-32.96371,4.79992,0.3,-7.19989
45.6,10.23146,-7.37807,-33.05303,5.39991,0.39999,-5.9999
45.62,10.2058,-7.35612,-33.14466,5.49991,0.59999,-4.69992
45.64,10.1824,-7.33392,-33.23815,6.2999,0.69999,-4.09993
45.66,10.16162,-7.31142,-33.33321,8.39987,0.69999,-3.59994
45.68,10.14415,-7.28864,-33.42962,10.09984,0.59999,-3.09995
45.7,10.13035,-7.2656,-33.52718,8.39987,0.49999,-2.49996
45.72,10.11994,-7.24234,-33.62552,7.09989,0.39999,-0.59999
45.74,10.1123,-7.21889,-33.72405,5.29992,0.39999,0.99998
45.76,10.10674,-7.19526,-33.82206,3.29995,0.39999,2.89995
45.78,10.10262,-7.17142,-33.91886,2.79996,0.69999,4.49993
45.8,10.09967,-7.14729,-34.01374,2.89995,0.89999,6.3999
45.82,10.09784,-7.12278,-34.10609,2.79996,1.19998,7.09989
45.84,10.09711,-7.09776,-34.19565,2.69996,1.49998,6.59989
45.86,10.0973,-7.0721,-34.28244,1.19998,1.99997,6.3999
45.88,10.09797,-7.04563,-34.36662,-0.1,2.49996,5.89991
45.9,10.09862,-7.01812,-34.44814,-0.99998,3.09995,7.59988
45.92,10.09893,-6.98939,-34.52655,-1.09998,3.39995,9.09986
45.94,10.09875,-6.95929,-34.6013,-1.59997,3.49994,9.89984
45.96,10.09796,-6.92778,-34.67201,-1.49998,3.59994,10.69983
45.98,10.09638,-6.89481,-34.73839,-3.09995,3.59994,11.19982
46,10.09334,-6.86038,-34.80042,-6.79989,3.69994,9.49985
46.02,10.08761,-6.82448,-34.85858,-9.89984,3.49994,7.59988
46.04,10.07819,-6.78737,-34.91363,-10.19984,1.19998,5.59991
46.06,10.06466,-6.74955,-34.9664,-10.49983,0.99998,3.19995
46.08,10.04694,-6.71134,-35.0177,-10.59983,0.49999,1.79997
46.1,10.02503,-6.6729,-35.06811,-9.89984,0.1,1.19998
46.12,9.99918,-6.63439,-35.11793,-8.89986,-0.2,0.89999
46.14,9.96975,-6.59594,-35.16724,-7.89987,-0.49999,1.19998
46.16,9.93709,-6.55767,-35.21609,-7.39988,-0.79999,0.49999
46.18,9.90142,-6.5197,-35.26467,-7.19989,-1.09998,-0.39999
46.2,9.86287,-6.48219,-35.31333,-6.79989,-1.79997,-1.29998
46.22,9.82155,-6.44538,-35.36243,-6.69989,-2.39996,-2.29996
46.24,9.77756,-6.40951,-35.41238,-6.2999,-3.09995,-3.39995
46.26,9.73122,-6.37486,-35.46361,-3.99994,-3.79994,-4.59993
46.28,9.6833,-6.34172,-35.51664,-1.29998,-4.49993,-6.1999
46.3,9.63483,-6.31032,-35.57192,1.29998,-4.89992,-6.3999
46.32,9.58691,-6.28079,-35.62953,4.29993,-4.49993,-5.09992
46.34,9.54066,-6.25305,-35.68907,7.09989,-4.19993,-3.59994
46.36,9.49724,-6.22694,-35.74991,9.89984,-3.69994,-1.49998
46.38,9.45734,-6.20231,-35.81128,8.59986,-3.29995,0.39999
46.4,9.42077,-6.17897,-35.8725,6.2999,-2.79996,1.29998
46.42,9.3867,-6.15673,-35.93323,4.09993,-2.29996,1.09998
46.44,9.3542,-6.13539,-35.99345,1.29998,-1.89997,0.79999
46.46,9.3222,-6.11479,-36.05328,-1.39998,-1.39998,0.3
46.48,9.28969,-6.09483,-36.11284,-3.49994,-1.89997,0.39999
46.5,9.25595,-6.07563,-36.17216,-3.69994,-2.59996,0.49999
46.52,9.22066,-6.05745,-36.23119,-4.39993,-3.29995,0.69999
46.54,9.18363,-6.04058,-36.28985,-4.59993,-3.99994,0.89999
46.56,9.14474,-6.02522,-36.34808,-4.89992,-4.09993,0.89999
46.58,9.10388,-6.01147,-36.40593,-5.09992,-4.09993,0.3
46.6,9.06095,-5.99933,-36.46355,-5.39991,-3.99994,-0.1
46.62,9.01585,-5.9889,-36.52115,-5.59991,-5.09992,-0.69999
46.64,8.9685,-5.98068,-36.57876,-5.79991,-8.19987,0.49999
46.66,8.91894,-5.97521,-36.63603,-4.59993,-6.1999,2.29996
46.68,8.86757,-5.97163,-36.69229,-2.89995,1.59997,4.09993
46.7,8.81501,-5.96807,-36.74686,-1.29998,2.49996,5.59991
46.72,8.76196,-5.96392,-36.79922,0.69999,-0.79999,5.89991
46.74,8.70906,-5.95997,-36.84912,1.69997,-3.09995,6.3999
46.76,8.65675,-5.95735,-36.89639,1.89997,-6.59989,6.69989
46.78,8.60521,-5.95678,-36.94093,2.49996,-4.29993,6.69989
46.8,8.5546,-5.95791,-36.9828,2.49996,-1.99997,5.69991
46.82,8.50506,-5.95973,-37.02229,3.49994,1.19998,4.89992
46.84,8.45696,-5.96142,-37.05975,4.99992,0.69999,3.89994
46.86,8.41083,-5.96298,-37.09556,6.3999,-1.49998,2.89995
46.88,8.36726,-5.96511,-37.13,7.99987,-3.59994,3.19995
46.9,8.32684,-5.96871,-37.16304,9.39985,-6.1999,3.89994
46.92,8.29006,-5.97473,-37.19444,9.69985,-8.39987,4.49993
46.94,8.25716,-5.98367,-37.22392,10.19984,-6.3999,5.39991
46.96,8.2283,-5.99484,-37.25117,10.49983,-1.29998,6.1999
46.98,8.20362,-6.0072,-37.27585,10.79983,-2.99995,7.09989
47,8.18323,-6.02069,-37.29763,10.99983,-4.29993,7.69988
47.02,8.16714,-6.03546,-37.31627,10.39983,-1.39998,7.99987
47.04,8.15521,-6.05097,-37.3316,9.89984,-0.39999,8.59986
47.06,8.1472,-6.06667,-37.34334,9.29985,0,9.89984
47.08,8.14288,-6.08243,-37.35112,8.59986,-0.3,10.29984
47.1,8.14198,-6.09797,-37.35483,7.89987,2.49996,9.29985
47.12,8.14423,-6.11281,-37.35472,7.19989,2.19997,8.49986
47.14,8.14931,-6.12688,-37.35109,6.2999,0.59999,7.99987
47.16,8.1569,-6.14065,-37.34399,5.49991,-0.69999,9.39985
47.18,8.16667,-6.15476,-37.33308,4.59993,-2.69996,10.39983
47.2,8.17826,-6.16977,-37.31787,3.79994,-3.09995,11.99981
47.22,8.19137,-6.18578,-37.29782,3.09995,-1.29998,13.19979
47.24,8.20573,-6.20234,-37.27263,2.69996,0,11.99981
47.26,8.22112,-6.21879,-37.24255,2.09997,2.19997,10.99983
47.28,8.23736,-6.23454,-37.208,1.69997,2.39996,9.69985
47.3,8.25425,-6.24947,-37.1694,1.19998,0.99998,9.39985
47.32,8.2716,-6.26395,-37.12692,0.69999,-0.1,9.29985
47.34,8.28922,-6.27845,-37.08065,0.3,-1.19998,9.19985
47.36,8.30703,-6.29334,-37.03061,0.79999,-1.49998,8.99986
47.38,8.32514,-6.3088,-36.97688,1.29998,-1.79997,8.89986
47.4,8.34376,-6.32495,-36.9195,1.89997,-1.99997,8.89986
47.42,8.36309,-6.34189,-36.85841,2.19997,-2.19997,9.49985
47.44,8.38312,-6.35957,-36.79346,0.89999,-1.29998,9.89984
47.46,8.4035,-6.37776,-36.72443,-0.3,-0.39999,10.59983
47.48,8.42372,-6.39623,-36.65121,-1.69997,-0.89999,9.99984
47.5,8.44325,-6.41503,-36.57391,-3.09995,-1.39998,9.29985
47.52,8.46149,-6.43432,-36.49282,-4.69992,-1.29998,8.39987
47.54,8.47794,-6.45394,-36.40827,-5.29992,0.49999,7.69988
47.56,8.49235,-6.47338,-36.32054,-4.79992,1.79997,7.19989
47.58,8.50483,-6.49202,-36.22983,-4.29993,3.79994,6.79989
47.6,8.51556,-6.50933,-36.13631,-3.79994,3.69994,6.3999
47.62,8.52484,-6.52522,-36.04011,-2.49996,2.79996,6.3999
47.64,8.53312,-6.53995,-35.94124,-0.89999,2.09997,6.69989
47.66,8.54103,-6.55356,-35.83969,0.69999,3.99994,6.0999
47.68,8.54914,-6.5657,-35.73577,1.69997,4.39993,3.89994
47.7,8.55786,-6.5762,-35.63018,2.19997,3.49994,1.99997
47.72,8.56752,-6.58523,-35.52376,3.49994,2.99995,-0.39999
47.74,8.57869,-6.5931,-35.4173,6.0999,1.89997,-1.79997
47.76,8.59224,-6.6001,-35.31142,8.29987,1.79997,-2.49996
47.78,8.60916,-6.6062,-35.20648,11.19982,3.19995,-3.49994
47.8,8.6302,-6.61098,-35.10277,10.69983,4.79992,-3.69994
47.82,8.65535,-6.61399,-35.00035,8.69986,4.79992,-2.79996
47.84,8.684,-6.61516,-34.89897,7.09989,3.79994,-1.99997
47.86,8.7154,-6.61476,-34.79827,4.69992,2.99995,-0.79999
47.88,8.74869,-6.61318,-34.69775,2.69996,1.89997,0.89999
47.9,8.78301,-6.61081,-34.59675,0.39999,0.89999,2.99995
47.92,8.81751,-6.60806,-34.49431,-1.59997,-0.2,6.59989
47.94,8.85146,-6.60533,-34.38917,-2.39996,-0.79999,9.89984
47.96,8.88443,-6.60274,-34.27997,-3.29995,0.2,13.49979
47.98,8.91601,-6.60006,-34.1655,-4.59993,1.09998,14.79976
48,8.94564,-6.5969,-34.04502,-6.89989,2.19997,16.19974
48.02,8.97256,-6.59304,-33.91801,-8.39987,1.29998,17.29972
48.04,8.99622,-6.58868,-33.78402,-8.79986,0,18.09971
48.06,9.01633,-6.5843,-33.64302,-9.29985,-1.19998,15.79975
48.08,9.03273,-6.58018,-33.4956,-9.49985,-0.49999,13.59978
48.1,9.04531,-6.57626,-33.3427,-9.69985,0,10.89983
48.12,9.05399,-6.57228,-33.1853,-9.89984,0.99998,8.79986
48.14,9.05869,-6.56799,-33.02413,-10.09984,0.79999,8.39987
48.16,9.05934,-6.56345,-32.85952,-10.19984,-0.3,7.89987
48.18,9.05594,-6.55885,-32.69164,-9.79984,0.3,7.59988
48.2,9.04859,-6.55408,-32.52063,-9.49985,1.09998,7.39988
48.22,9.03744,-6.54887,-32.34668,-8.99986,1.79997,6.1999
48.24,9.02266,-6.54288,-32.17022,-8.69986,2.89995,4.39993
48.26,9.00432,-6.53581,-31.99187,-8.89986,2.89995,2.99995
48.28,8.98241,-6.52767,-31.81211,-9.09986,1.89997,2.89995
48.3,8.95683,-6.51873,-31.6311,-9.29985,1.09998,2.89995
48.32,8.92751,-6.50936,-31.44887,-9.59985,0,2.49996
48.34,8.89434,-6.49997,-31.26559,-9.69985,-1.09998,1.89997
48.36,8.85738,-6.49092,-31.08146,-8.79986,-1.39998,1.29998
48.38,8.81686,-6.48229,-30.89663,-8.09987,-0.49999,1.59997
48.4,8.77311,-6.47386,-30.71107,-7.09989,0.2,1.99997
48.42,8.72642,-6.4653,-30.52461,-6.79989,1.19998,2.49996
48.44,8.67697,-6.45624,-30.33722,-6.79989,2.19997,1.49998
48.46,8.62479,-6.44631,-30.14921,-6.69989,2.99995,-0.2
48.48,8.5699,-6.43533,-29.96119,-6.69989,1.99997,-1.79997
48.5,8.51232,-6.42354,-29.77383,-6.59989,0.89999,-3.69994
48.52,8.45207,-6.4114,-29.58778,-6.59989,-0.39999,-4.69992
48.54,8.38919,-6.39939,-29.40353,-6.3999,-1.69997,-5.79991
48.56,8.32378,-6.38776,-29.2215,-5.59991,-0.1,-6.79989
48.58,8.25609,-6.37608,-29.0421,-4.99992,2.09997,-7.69988
48.6,8.1864,-6.36397,-28.8657,-4.29993,0.1,-8.59986
48.62,8.11498,-6.35186,-28.6926,-3.39995,-2.49996,-8.99986
48.64,8.04221,-6.34077,-28.52297,-2.29996,-5.49991,-8.89986
48.66,7.96848,-6.33145,-28.35679,-1.29998,-4.49993,-8.59986
48.68,7.89423,-6.32346,-28.19395,-0.2,1.09998,-8.19987
48.7,7.81988,-6.31566,-28.03431,0.99998,0.2,-7.79988
48.72,7.74587,-6.30802,-27.87777,1.69997,-3.29995,-8.09987
48.74,7.67237,-6.3016,-27.7244,0.89999,-5.9999,-8.49986
48.76,7.59922,-6.29706,-27.57436,0.3,-3.69994,-8.99986
48.78,7.52616,-6.29392,-27.42778,-0.49999,-0.79999,-9.09986
48.8,7.45287,-6.29109,-27.28455,-1.39998,1.99997,-6.99989
48.82,7.37916,-6.28787,-27.14405,-0.69999,0.59999,-5.19992
48.84,7.30521,-6.28443,-27.00556,0.59999,-1.29998,-3.39995
48.86,7.23145,-6.28129,-26.86836,1.59997,-1.19998,-1.89997
48.88,7.15818,-6.27863,-26.73185,1.29998,-1.19998,-0.39999
48.9,7.08544,-6.27639,-26.59554,1.19998,-0.89999,-0.3
48.92,7.01312,-6.27461,-26.45932,0.79999,-1.79997,-0.69999
48.94,6.94111,-6.27348,-26.32322,0.49999,-2.09997,-0.3
48.96,6.86926,-6.27309,-26.18709,0,-1.59997,0.69999
48.98,6.79747,-6.27334,-26.05062,0.2,-1.39998,1.49998
49,6.72578,-6.27418,-25.91361,0.89999,-1.59997,0.79999
49.02,6.65442,-6.27573,-25.77621,1.39998,-2.69996,-0.1
49.04,6.58361,-6.27828,-25.63877,2.09997,-3.29995,-0.99998
49.06,6.51357,-6.2822,-25.50168,2.19997,-4.49993,-2.19997
49.08,6.44425,-6.28774,-25.3654,0.99998,-4.09993,-3.59994
49.1,6.37534,-6.29488,-25.23046,0,-3.49994,-4.89992
49.12,6.30639,-6.30339,-25.0974,-1.19998,-2.79996,-6.1999
49.14,6.23694,-6.31314,-24.96657,-2.39996,-3.49994,-5.79991
49.16,6.16662,-6.32429,-24.83798,-2.39996,-4.39993,-5.49991
49.18,6.09538,-6.33722,-24.71147,-1.89997,-5.59991,-4.89992
49.2,6.02334,-6.35209,-24.58685,-1.59997,-4.09993,-4.39993
49.22,5.95059,-6.36843,-24.46377,-1.79997,-1.09998,-2.59996
49.24,5.87708,-6.38551,-24.34154,-2.19997,-1.29998,0.3
49.26,5.80266,-6.4031,-24.21917,-2.69996,-1.49998,2.49996
49.28,5.72717,-6.42128,-24.09584,-2.99995,-1.89997,3.49994
49.3,5.65052,-6.44023,-23.97101,-2.59996,-2.49996,4.59993
49.32,5.57281,-6.46009,-23.84427,-2.19997,-2.49996,5.59991
49.34,5.49416,-6.48092,-23.71514,-2.19997,-2.29996,7.19989
49.36,5.41452,-6.50265,-23.58309,-3.19995,-2.19997,8.39987
49.38,5.33358,-6.52513,-23.44753,-4.09993,-0.89999,10.19984
49.4,5.25098,-6.54741,-23.30797,-5.09992,5.79991,10.39983
49.42,5.16646,-6.56813,-23.16427,-4.59993,4.59993,9.49985
49.44,5.08007,-6.58717,-23.01667,-4.29993,1.69997,8.69986
49.46,4.99196,-6.60508,-22.86547,-3.79994,3.09995,8.29987
49.48,4.90231,-6.62189,-22.71072,-3.19995,2.89995,9.39985
49.5,4.81137,-6.63767,-22.55211,-2.59996,1.19998,10.59983
49.52,4.71937,-6.65293,-22.38944,-1.99997,-0.3,9.19985
49.54,4.6265,-6.66792,-22.22314,-1.89997,1.89997,6.3999
49.56,4.53285,-6.68185,-22.05416,-1.79997,6.99989,3.89994
49.58,4.43848,-6.69342,-21.8836,-1.49998,7.39988,0.79999
49.6,4.34374,-6.70224,-21.71263,1.29998,5.49991,-2.19997
49.62,4.2495,-6.70879,-21.54222,4.09993,4.09993,-2.89995
49.64,4.15686,-6.71379,-21.37273,6.69989,1.69997,-2.09997
49.66,4.06665,-6.71774,-21.20402,6.99989,2.69996,-1.49998
49.68,3.97926,-6.72053,-21.03579,7.59988,4.39993,-0.59999
49.7,3.89484,-6.72188,-20.86799,7.79988,2.59996,-2.39996
49.72,3.81352,-6.72208,-20.70103,7.99987,1.79997,-3.79994
49.74,3.73538,-6.72163,-20.53555,8.09987,0.1,-5.79991
49.76,3.66047,-6.72078,-20.37219,8.39987,1.69997,-6.4999
49.78,3.58881,-6.71927,-20.21108,7.79988,2.99995,-4.69992
49.8,3.52015,-6.71681,-20.05187,6.0999,1.59997,-3.79994
49.82,3.45395,-6.71365,-19.89411,4.79992,0.59999,-3.19995
49.84,3.3896,-6.71021,-19.73756,3.09995,-0.2,-2.59996
49.86,3.32663,-6.70682,-19.58197,2.89995,-0.89999,-2.19997
49.88,3.26483,-6.70376,-19.42731,2.99995,-1.49998,-3.09995
49.9,3.20421,-6.70128,-19.27381,3.19995,-2.09997,-3.99994
49.92,3.14487,-6.69947,-19.12182,3.49994,-1.19998,-4.89992
49.94,3.0869,-6.69806,-18.97174,3.69994,0.3,-6.0999
49.96,3.03024,-6.69652,-18.82392,2.39996,1.79997,-6.3999
49.98,2.97448,-6.69439,-18.67843,0.69999,1.69997,-5.29992
50,2.919,-6.69164,-18.53504,-0.79999,0.79999,-4.79992
50.02,2.86313,-6.68854,-18.39344,-2.79996,0.1,-3.79994
50.04,2.80625,-6.68536,-18.25334,-3.49994,-0.49999,-3.49994
50.06,2.74816,-6.68237,-18.11469,-2.19997,-1.09998,-4.59993
50.08,2.68912,-6.67978,-17.97767,-1.29998,-1.59997,-4.39993
50.1,2.62959,-6.67769,-17.84224,0.1,-0.79999,-3.39995
50.12,2.56997,-6.67581,-17.70812,0.3,0.89999,-2.69996
50.14,2.5104,-6.67357,-17.57495,0.1,2.29996,-1.49998
50.16,2.45085,-6.67036,-17.4423,-0.1,4.09993,-0.49999
50.18,2.39123,-6.66576,-17.30977,-0.49999,3.19995,0.59999
50.2,2.33139,-6.6599,-17.17695,-0.79999,1.89997,1.29998
50.22,2.27122,-6.65324,-17.04362,-1.09998,0.79999,0.99998
50.24,2.21058,-6.64626,-16.90979,-1.49998,-0.49999,0.89999
50.26,2.14939,-6.63947,-16.77554,-1.19998,-1.89997,0.49999
50.28,2.0877,-6.63318,-16.64104,-0.79999,-0.89999,-0.3
50.3,2.02568,-6.62691,-16.50659,-0.39999,3.29995,-1.09998
50.32,1.96349,-6.61967,-16.37244,0.1,3.89994,-1.49998
50.34,1.90131,-6.61104,-16.2388,0.49999,2.49996,-1.79997
50.36,1.8393,-6.6014,-16.1058,0.79999,0.99998,-2.09997
50.38,1.77756,-6.59118,-15.97355,0.79999,1.19998,-2.39996
50.4,1.71613,-6.58005,-15.84218,0.89999,5.39991,-2.69996
50.42,1.65504,-6.56733,-15.71186,0.99998,3.79994,-3.59994
50.44,1.59445,-6.55313,-15.5829,2.19997,1.49998,-4.59993
50.46,1.5347,-6.53822,-15.4557,3.29995,0.2,-5.59991
50.48,1.47627,-6.52289,-15.33072,4.59993,2.09997,-7.19989
50.5,1.41967,-6.50676,-15.20849,5.89991,3.29995,-8.39987
50.52,1.3654,-6.48956,-15.08958,7.19989,1.89997,-10.09984
50.54,1.31393,-6.47161,-14.97445,7.89987,0.2,-9.99984
50.56,1.26537,-6.45358,-14.86313,6.1999,-1.69997,-8.89986
50.58,1.21931,-6.43613,-14.75498,4.99992,-2.79996,-4.69992
50.6,1.17518,-6.41963,-14.64926,3.19995,-2.39996,-6.89989
50.62,1.13233,-6.40412,-14.54661,1.59997,-2.49996,-12.99979
50.64,1.09005,-6.38955,-14.44895,-0.39999,-2.19997,-17.89971
50.66,1.04784,-6.37587,-14.35842,0,-2.19997,-23.29963
50.68,1.00587,-6.36269,-14.27645,2.99995,1.39998,-21.99965
50.7,0.965,-6.34917,-14.20338,5.19992,2.69996,-22.49964
50.72,0.92632,-6.33464,-14.13888,8.69986,2.99995,-19.59969
50.74,0.8907,-6.31886,-14.08178,8.19987,3.59994,-13.09979
50.76,0.85788,-6.3018,-14.02981,3.09995,2.49996,-6.3999
50.78,0.82646,-6.28371,-13.98032,-0.2,1.39998,0.2
50.8,0.79467,-6.26506,-13.93053,-6.1999,0.2,8.19987
50.82,0.76132,-6.24612,-13.8782,-2.79996,0.79999,7.99987
50.84,0.72735,-6.22685,-13.82298,5.79991,1.39998,3.79994
50.86,0.69555,-6.20697,-13.76552,12.99979,2.29996,5.89991
50.88,0.66911,-6.18616,-13.70636,22.09965,3.09995,0.59999
50.9,0.65022,-6.16409,-13.6469,18.4997,3.79994,-4.99992
50.92,0.63817,-6.14062,-13.58936,9.39985,3.19995,-10.59983
50.94,0.63073,-6.11581,-13.53596,9.09986,2.99995,-15.99974
50.96,0.62681,-6.08984,-13.48833,7.69988,2.19997,-16.09974
50.98,0.62621,-6.06285,-13.44686,8.99986,2.59996,-14.09978
51,0.62833,-6.03478,-13.41092,1.59997,3.19995,-11.99981
51.02,0.6308,-6.00494,-13.37964,-8.39987,8.49986,-9.19985
51.04,0.62974,-5.97218,-13.35194,-19.99968,8.89986,-6.3999
51.06,0.62234,-5.93627,-13.32721,-14.79976,4.89992,-8.39987
51.08,0.60989,-5.89822,-13.30549,-0.69999,2.49996,-7.89987
51.1,0.59687,-5.85871,-13.2861,10.69983,4.59993,0.1
51.12,0.58689,-5.81735,-13.26689,9.89984,6.4999,5.09992
51.14,0.58042,-5.77375,-13.24516,4.79992,4.69992,13.99978
51.16,0.57591,-5.72823,-13.21872,0.3,2.99995,13.19979
51.18,0.57123,-5.68154,-13.18764,-6.89989,0.89999,5.09992
51.2,0.56411,-5.63442,-13.15424,-10.69983,-0.79999,-1.09998
51.22,0.55399,-5.58748,-13.12142,-1.49998,-1.19998,-9.49985
51.24,0.54317,-5.54109,-13.09102,6.89989,-2.49996,-4.89992
51.26,0.53495,-5.49527,-13.06254,13.79978,0.3,-0.79999
51.28,0.53082,-5.44916,-13.03412,6.69989,4.59993,4.99992
51.3,0.52959,-5.40116,-13.00369,1.99997,9.09986,10.09984
51.32,0.52977,-5.35004,-12.96953,3.49994,8.29987,11.19982
51.34,0.53172,-5.29582,-12.93068,8.99986,5.19992,13.59978
51.36,0.53667,-5.23951,-12.88682,8.59986,1.89997,10.89983
51.38,0.54473,-5.18225,-12.83873,5.19992,0.3,5.9999
51.4,0.55492,-5.12459,-12.78804,2.39996,1.29998,2.19997
51.42,0.56625,-5.06655,-12.73573,1.59997,0.69999,4.99992
51.44,0.57824,-5.00824,-12.68142,1.29998,-0.1,6.89989
51.46,0.59053,-4.94981,-12.62445,-1.09998,0.39999,6.99989
51.48,0.60237,-4.89125,-12.56448,-3.39995,0.39999,8.19987
51.5,0.61273,-4.83247,-12.50123,-6.69989,0.89999,8.59986
51.52,0.62085,-4.77368,-12.43437,-5.39991,-2.39996,9.79984
51.54,0.627,-4.71568,-12.36325,-1.99997,-4.09993,13.59978
51.56,0.63233,-4.65865,-12.28703,1.39998,0.69999,13.09979
51.58,0.6382,-4.6015,-12.20588,4.79992,3.59994,8.69986
51.6,0.64612,-4.54342,-12.12111,9.69985,1.29998,4.79992
51.62,0.65702,-4.48473,-12.03421,5.79991,-0.3,2.19997
51.64,0.66956,-4.42593,-11.94597,-4.79992,0.2,3.29995
51.66,0.6805,-4.36724,-11.85643,-11.89981,-1.39998,3.29995
51.68,0.68761,-4.30928,-11.76535,-9.49985,-4.89992,4.79992
51.7,0.69102,-4.25281,-11.67241,-5.9999,-3.89994,4.69992
51.72,0.69201,-4.19791,-11.57756,-2.39996,-3.19995,4.09993
51.74,0.69223,-4.14423,-11.48098,3.19995,-2.09997,3.59994
51.76,0.69321,-4.09146,-11.38288,3.79994,-1.89997,2.99995
51.78,0.69538,-4.03943,-11.28329,1.39998,-1.69997,4.39993
51.8,0.69819,-3.98808,-11.18188,-0.1,-1.69997,5.59991
51.82,0.70103,-3.93742,-11.0781,-0.69999,-1.89997,7.29988
51.84,0.70375,-3.88754,-10.97141,0.59999,-2.59996,7.99987
51.86,0.70661,-3.83866,-10.86152,0.99998,-2.99995,7.79988
51.88,0.70995,-3.79096,-10.74842,2.39996,-3.49994,7.69988
51.9,0.71398,-3.74448,-10.63211,1.29998,-2.29996,8.09987
51.92,0.71853,-3.6989,-10.51236,0.39999,-1.19998,9.59985
51.94,0.72319,-3.65382,-10.38871,-0.79999,-0.39999,10.79983
51.96,0.72744,-3.60906,-10.26066,-2.69996,-1.39998,11.99981
51.98,0.73051,-3.56457,-10.12795,-5.49991,0.2,10.89983
52,0.73134,-3.52006,-9.9908,-8.39987,1.09998,9.79984
52.02,0.72899,-3.47539,-9.84969,-9.29985,-0.99998,8.19987
52.04,0.72331,-3.43095,-9.70534,-6.0999,-1.59997,5.39991
52.06,0.71511,-3.38696,-9.5588,-3.59994,-0.49999,1.99997
52.08,0.70553,-3.34302,-9.41138,-0.2,1.89997,-1.39998
52.1,0.69587,-3.29866,-9.26433,3.29995,0.69999,-3.79994
52.12,0.68719,-3.2541,-9.11824,3.69994,-1.49998,-1.39998
52.14,0.67943,-3.21012,-8.97266,-1.39998,-3.69994,0.59999
52.16,0.67129,-3.16743,-8.82686,-4.49993,-4.19993,1.59997
52.18,0.66105,-3.12637,-8.6807,-10.29984,-4.29993,-1.09998
52.2,0.64752,-3.08694,-8.53482,-7.69988,-3.79994,-2.99995
52.22,0.63117,-3.04893,-8.39008,-2.29996,-2.49996,-5.19992
52.24,0.61388,-3.01194,-8.24705,3.09995,-1.49998,-4.49993
52.26,0.59737,-2.97548,-8.10591,4.09993,-0.1,-5.59991
