t,dx,dy,dz,ax,az
16.15,-27.90896466,9.56175062,-35.47432968,-32.5037,5.28662
16.16,-27.87156822,9.65017744,-35.54082537,-7.0137,25.83662
16.17,-27.83590743,9.72357343,-35.60540587,-26.9537,21.19662
16.18,-27.80305827,9.78438682,-35.66840294,-55.6037,-3.34338
16.19,-27.77548401,9.83531387,-35.73125907,-76.8937,-7.32338
16.2,-27.75542314,9.87936932,-35.79444301,-95.2037,6.42662
16.21,-27.74443741,9.91909443,-35.85698577,-99.7637,21.66662
16.22,-27.74306957,9.95661794,-35.91757409,-94.0437,29.96662
16.23,-27.75111437,9.99270061,-35.97522048,-92.7137,37.62662
16.24,-27.76830032,10.02118443,-36.02906143,-90.2337,48.54662
16.25,-27.79396741,10.02572666,-36.07866644,-70.1237,36.26662
16.26,-27.82647488,9.9878843,-36.12538627,-47.1937,-4.12338
16.27,-27.86444826,9.90034284,-36.17205491,-58.1837,-24.42338
16.28,-27.90881652,9.77286479,-36.21964787,-96.2937,17.54662
16.29,-27.96234467,9.62908415,-36.26408114,-119.6837,117.26662
16.3,-28.02690072,9.49943166,-36.29678497,-109.5137,218.64662
16.31,-28.10107216,9.41082857,-36.30948412,-49.9637,247.17662
16.32,-28.17947574,9.37129489,-36.30011433,36.0963,171.30662
16.33,-28.25620821,9.36222437,-36.27550536,40.5563,21.32662
16.34,-28.33096183,9.3544465,-36.24802595,-42.1137,-97.59338
16.35,-28.40857783,9.33106429,-36.22699035,-74.8837,-82.34338
16.36,-28.49208523,9.29089249,-36.21180532,-47.8337,29.80662
16.37,-28.58041852,9.24204484,-36.19325085,-26.5437,159.05662
16.38,-28.67047945,9.19791859,-36.1591847,27.7563,274.09662
16.39,-28.75751678,9.16751025,-36.10019686,87.9163,291.16662
16.4,-28.83783699,9.14629732,-36.01562609,61.0363,168.43662
16.41,-28.91309385,9.12007354,-35.91466887,-11.5137,28.96662
16.42,-28.9882386,9.07357792,-35.80819348,-37.5837,-4.09338
16.43,-29.06586174,8.99459271,-35.70028239,-16.5137,38.19662
16.44,-29.14479002,8.8774039,-35.58828612,14.3463,92.65662
16.45,-29.22176995,8.7278495,-35.46566942,61.6963,202.85662
16.46,-29.29185077,8.563309,-35.32128753,134.1663,373.78662
16.47,-29.34879198,8.40408291,-35.14099995,191.4963,487.34662
16.48,-29.38783558,8.26316872,-34.91562994,194.6863,456.36662
16.49,-29.40847057,8.14274669,-34.64746674,151.4163,313.19662
16.5,-29.41363145,8.03753806,-34.3472176,117.3863,202.22662
16.51,-29.40561598,7.9392551,-34.02340928,136.8063,226.26662
16.52,-29.3831834,7.83886003,-33.67536928,181.6263,316.05662
16.53,-29.34285921,7.72762613,-33.29597308,211.5463,397.41662
16.54,-29.28153816,7.59842962,-32.87700445,231.0963,473.55662
16.55,-29.196746,7.44833703,-32.41126264,261.0463,527.94662
16.56,-29.08535824,7.28054059,-31.89375789,306.5763,542.61662
16.57,-28.94344486,7.1021458,-31.3233407,342.7663,504.86662
16.58,-28.76807538,6.92001393,-30.70409133,342.0763,402.48662
16.59,-28.55907029,6.73896195,-30.04499327,314.4463,285.65662
16.6,-28.31844985,6.56226489,-29.35635427,289.5863,209.38662
16.61,-28.04828304,6.39356598,-28.64600734,284.1763,165.43662
16.62,-27.74923463,6.23891872,-27.91846773,293.2663,148.99662
16.63,-27.42094261,6.10483737,-27.17541042,294.9763,158.82662
16.64,-27.06370098,5.99254243,-26.41674444,270.7063,159.24662
16.65,-26.67983174,5.89509014,-25.64264226,224.6563,141.67662
16.66,-26.27330664,5.80023051,-24.85428415,182.1563,129.18662
16.67,-25.84771744,5.69672078,-24.05289635,169.5363,122.68662
16.68,-25.40387438,5.58216471,-23.23896637,204.8663,128.67662
16.69,-24.9383737,5.4675698,-22.41140545,282.9763,166.74662
16.7,-24.44507943,5.37229529,-21.5674216,336.8663,196.29662
16.71,-23.92027329,5.31150968,-20.70584256,299.7063,146.01662
16.72,-23.36691479,5.28544274,-19.83099908,201.7563,43.79662
16.73,-22.79298319,5.27829969,-18.95100967,115.6463,-26.22338
16.74,-22.20569848,5.26955806,-18.07236157,97.0163,-43.45338
16.75,-21.60697341,5.24820208,-17.19705704,143.8763,-19.06338
16.76,-20.99383573,5.21647375,-16.32311032,187.6763,28.81662
16.77,-20.3621337,5.18622083,-15.44634891,219.2863,75.56662
16.78,-19.70895255,5.17264407,-14.56271132,228.8563,96.64662
16.79,-19.03505105,5.18180196,-13.67113754,147.7563,50.13662
16.8,-18.34686144,5.20264176,-12.77546182,43.0963,-31.29338
16.81,-17.65244597,5.21463822,-11.88160842,11.0263,-58.89338
16.82,-16.95619515,5.20145633,-10.99281459,4.2063,-51.75338
16.83,-16.25902946,5.16068734,-10.10929582,13.0963,-47.05338
16.84,-15.55902917,5.10520277,-9.22942236,78.9263,1.59662
16.85,-14.85113827,5.05218659,-8.34886246,140.6163,72.86662
16.86,-14.13132401,5.00634008,-7.46306438,112.7163,63.74662
16.87,-13.40161014,4.95380072,-6.57290062,25.8763,-24.18338
16.88,-12.66813442,4.87553576,-5.68417167,-18.0537,-71.22338
16.89,-11.93496134,4.76524671,-4.80080028,-5.9337,-46.12338
16.9,-11.20226789,4.63429307,-3.92229596,6.6763,-29.66338
16.91,-10.46850334,4.50751258,-3.0468252,31.3663,-14.34338
16.92,-9.73137419,4.41176625,-2.17215075,61.1163,28.04662
16.93,-8.98943142,4.35647307,-1.29596587,34.8863,20.21662
16.94,-8.2444403,4.3280278,-0.41903455,-13.0137,-37.07338
16.95,-7.49988531,4.30809569,0.45505445,-30.3637,-58.21338
16.96,-6.75840147,4.28867448,1.32387489,-53.1637,-55.69338
16.97,-6.02215678,4.26848518,2.18692677,-76.9337,-59.59338
16.98,-5.29233897,4.24483678,3.04474983,-54.1037,-32.72338
16.99,-4.56730455,4.21044904,3.89963083,-10.2537,8.90662
17.0,-3.84359778,4.15612045,4.75428901,17.4463,7.54662
17.01,-3.11831115,4.07803227,5.60916838,34.4963,-13.60338
17.02,-2.38973016,3.98175175,6.46308644,41.2763,-17.24338
17.03,-1.65727356,3.88010013,7.31535693,33.9163,-16.26338
17.04,-0.92259411,3.78775517,8.1662391,-24.2537,-4.21338
17.05,-0.1930328,3.71243011,9.01696247,-194.1937,19.88662
17.06,0.51493488,3.64857921,9.86869152,-455.1637,6.21662
17.07,1.17765141,3.58079621,10.719075,-709.5837,-84.59338
17.08,1.77136479,3.49211387,11.55925967,-889.8537,-243.43338
17.09,2.27800629,3.37160219,12.37436253,-997.6437,-430.26338
17.1,2.68702889,3.22034241,13.14728607,-1023.6737,-581.66338
17.11,2.99732136,3.05070054,13.86444355,-908.2737,-635.50338
17.12,3.21976768,2.87807157,14.52036697,-677.6837,-595.14338
17.13,3.37384211,2.71326201,15.11746157,-475.2937,-525.81338
17.14,3.47784764,2.55837111,15.66166786,-378.5437,-467.21338
17.15,3.54230654,2.40587211,16.15846633,-353.5437,-434.52338
17.16,3.57047804,2.24460552,16.61015674,-369.9237,-466.51338
17.17,3.5611354,2.06973983,17.01365683,-411.2337,-558.51338
17.18,3.51138287,1.8877758,17.36175911,-428.0637,-630.82338
17.19,3.42070645,1.71273917,17.64854483,-373.6537,-630.95338
17.2,3.29447438,1.5563937,17.87381498,-250.9137,-566.34338
17.21,3.14391593,1.42060464,18.04351132,-101.6337,-457.76338
17.22,2.98243783,1.29727973,18.16747235,13.3363,-345.99338
17.23,2.82026084,1.17325598,18.25559456,42.9463,-282.25338
17.24,2.66065321,1.03742213,18.3141302,-0.5137,-271.41338
17.25,2.50084468,0.88722894,18.34533779,-54.0137,-266.49338
17.26,2.33641177,0.72934115,18.35039056,-80.4937,-240.24338
17.27,2.16475571,0.57504252,18.33155776,-77.9837,-206.89338
17.28,1.98596826,0.4347943,18.29231465,-52.8537,-160.83338
17.29,1.80197692,0.31314148,18.23754998,-28.5237,-90.75338
17.3,1.61462069,0.20656832,18.17353524,-28.7537,-26.11338
17.31,1.42411031,0.10953606,18.10584869,-44.1937,-2.34338
17.32,1.2295158,0.02474596,18.03686782,-50.2837,-19.42338
17.33,1.03020314,-0.03652673,17.96540814,-48.0237,-56.41338
17.34,0.82608059,-0.06506502,17.88816415,-50.1237,-97.57338
17.35,0.61727315,-0.05943916,17.80184359,-43.1837,-109.95338
17.36,0.40478481,-0.02290163,17.70585372,-14.8037,-67.74338
17.37,0.19076059,0.03842104,17.60306253,7.2963,-25.06338
17.38,-0.02302628,0.11533613,17.49649629,5.6463,-31.58338
17.39,-0.23622404,0.19790712,17.38668397,0.9163,-40.06338
17.4,-0.44923544,0.27824751,17.27348859,-4.0837,-22.06338
17.41,-0.66235824,0.35301931,17.15798415,-1.2637,-6.62338
17.42,-0.87489717,0.42450552,17.04163215,25.9063,2.95662
17.43,-1.08490725,0.49714813,16.92522508,46.5463,0.05662
17.44,-1.29064097,0.57386465,16.80850594,47.9963,-14.00338
17.45,-1.49157083,0.65504158,16.69070624,45.5563,-13.72338
17.46,-1.68807483,0.73823116,16.57139248,33.8663,-17.56338
17.47,-1.88088698,0.82024514,16.44984891,30.3263,-38.79338
17.48,-2.07018276,0.89885253,16.32451302,42.0763,-54.99338
17.49,-2.25546294,0.97123333,16.19377506,42.0863,-65.75338
17.5,-2.43643801,1.03505829,16.05657804,41.8963,-70.31338
17.51,-2.61269072,1.09105139,15.91257746,58.9563,-64.21338
17.52,-2.78322208,1.14024616,15.76196082,64.9863,-64.35338
17.53,-2.94786407,1.17979508,15.60477186,42.5863,-68.42338
17.54,-3.10825596,1.20418316,15.44090533,15.7863,-64.35338
17.55,-3.26612724,1.21049714,15.27026874,22.6063,-72.12338
17.56,-3.42084716,1.20137703,15.09205309,60.9963,-93.01338
17.57,-3.56984772,1.18254657,14.90495337,80.1163,-95.66338
17.58,-3.71152268,1.15954427,14.70875134,67.7363,-78.20338
17.59,-3.84642378,1.13786662,14.504617,51.3063,-63.67338
17.6,-3.97592426,1.12441814,14.29356009,41.6163,-69.80338
17.61,-4.10085589,1.12648255,14.07505887,44.1563,-92.94338
17.62,-4.22148317,1.14684113,13.84757633,38.1863,-102.01338
17.63,-4.33860508,1.18074185,13.61048248,15.6263,-85.93338
17.64,-4.45341789,1.22019599,13.36473857,18.8663,-70.57338
17.65,-4.56575909,1.25973178,13.11118859,41.4463,-83.61338
17.66,-4.67406718,1.29860422,12.8486763,55.5063,-119.14338
17.67,-4.77651591,1.34124958,12.57485094,77.8563,-129.07338
17.68,-4.87117803,1.39496683,12.28906977,96.1863,-99.39338
17.69,-4.95673555,1.4648715,11.99325603,89.8963,-71.89338
17.7,-5.03354745,1.54965256,11.68975298,69.7863,-62.84338
17.71,-5.1034935,1.64120629,11.37970937,41.1063,-62.49338
17.72,-5.16874719,1.72988867,11.06333894,31.6363,-63.69338
17.73,-5.22985353,1.81014421,10.7407452,57.4563,-57.50338
17.74,-5.2851595,1.8805699,10.4123434,81.4063,-52.07338
17.75,-5.33238437,1.942483,10.07869303,98.9163,-46.74338
17.76,-5.36970013,1.99930925,9.74072335,113.0663,-25.66338
17.77,-5.39628478,2.05400966,9.4000841,100.1363,-7.16338
17.78,-5.41289707,2.10717297,9.05827779,81.4963,-5.14338
17.79,-5.421031,2.15719219,8.71581641,71.9463,-7.20338
17.8,-5.42198033,2.20113857,8.37245847,57.9363,-14.76338
17.81,-5.41670605,2.2377336,8.02775547,57.0663,-15.52338
17.82,-5.40519491,2.26939104,7.6819679,73.3463,3.97662
17.83,-5.38637991,2.29972338,7.33653627,84.3363,23.35662
17.84,-5.35940155,2.33033413,6.99324983,80.4563,36.66662
17.85,-5.32457009,2.36008554,6.65363032,64.8163,51.53662
17.86,-5.28307551,2.3863126,6.31887449,52.3763,56.35662
17.87,-5.23591258,2.40687032,5.98946686,53.1063,51.22662
17.88,-5.18314279,2.42093394,5.66527916,61.6263,51.53662
17.89,-5.12408665,2.42797247,5.34644614,71.0363,61.43662
17.9,-5.05796539,2.42682865,5.03392656,74.8463,79.67662
17.91,-4.98433878,2.41658749,4.72942267,75.4263,101.38662
17.92,-4.90294756,2.39784374,4.43488671,80.8263,117.81662
17.93,-4.81352123,2.37111339,4.15179769,80.2663,122.40662
17.94,-4.71626104,2.3348437,3.88051335,67.9363,111.10662
17.95,-4.61175849,2.28828866,3.62019445,69.4963,95.54662
17.96,-4.49951359,2.23607028,3.36975324,98.7063,94.45662
17.97,-4.37717982,2.18728731,3.12906396,132.5863,107.16662
17.98,-4.24209345,2.14761824,2.89905287,142.1663,119.88662
17.99,-4.09361222,2.11015382,2.68047671,114.8163,112.00662
18.0,-3.93416539,2.05533382,2.47226975,62.7663,72.41662
18.01,-3.76770394,1.96296846,2.27136371,36.1763,36.74662
18.02,-3.59575339,1.82626027,2.07524761,80.3863,47.23662
18.03,-3.41444498,1.65785248,1.8848622,173.3063,99.55662
18.04,-3.21583096,1.48582834,1.70505323,261.1663,178.25662
18.05,-2.99231733,1.34073436,1.54270419,296.2863,243.87662
18.06,-2.74156835,1.23817279,1.40258333,231.6163,224.66662
18.07,-2.4698395,1.16865612,1.28268866,75.6163,117.38662
18.08,-2.1896043,1.10635786,1.17434293,-46.6537,4.06662
18.09,-1.91027499,1.03023726,1.06828539,-22.6037,-32.44338
18.1,-1.63142532,0.93505006,0.96118478,68.6163,20.64662
18.11,-1.34645479,0.82657026,0.85699835,126.1463,109.26662
18.12,-1.04893491,0.71490587,0.76347511,177.0063,188.89662
18.13,-0.73448292,0.60918964,0.68773706,193.0663,225.89662
18.14,-0.40269332,0.51173156,0.63267344,126.3063,187.83662
18.15,-0.05860086,0.41731439,0.59517151,42.3763,102.44662
18.16,0.29073271,0.31690363,0.56829452,-5.4737,33.81662
18.17,0.64064388,0.20204877,0.54614796,-12.3837,20.68662
18.18,0.99035942,0.06927781,0.52739134,18.3563,61.95662
18.19,1.34195906,-0.07977948,0.51499065,46.9763,111.18662
18.2,1.69791106,-0.24055238,0.51303415,57.7263,134.98662
18.21,2.05969717,-0.40500211,0.52435259,66.8763,151.38662
18.22,2.42786113,-0.56311544,0.55051296,59.5763,157.46662
18.23,2.80158071,-0.70678612,0.59162352,32.1363,133.23662
18.24,3.17860864,-0.83040314,0.64575176,4.4263,98.31662
18.25,3.55635568,-0.930037,0.70999944,-16.2837,76.45662
18.26,3.93292933,-1.00481171,0.78225481,-22.8537,70.62662
18.27,4.30763159,-1.05961526,0.86162761,-16.9237,68.53662
18.28,4.6807702,-1.10596666,0.94762234,-9.9037,58.72662
18.29,5.05300367,-1.1579069,1.03973177,-3.5337,60.14662
18.3,5.42488275,-1.22561023,1.13855388,-1.2637,91.03662
18.31,5.79647794,-1.31290991,1.24682842,-9.3537,137.42662
18.32,6.16708699,-1.41853968,1.36889915,-23.5337,187.50662
18.33,6.53540265,-1.5373548,1.50977857,-39.3737,241.45662
18.34,6.89971541,-1.66232651,1.67430842,-61.8937,277.14662
18.35,7.25788078,-1.78757132,1.86539946,-86.7937,268.24662
18.36,7.60777351,-1.91031897,2.08227744,-99.4837,219.38662
18.37,7.94822135,-2.03241271,2.32057285,-96.0937,151.22662
18.38,8.2794013,-2.16008255,2.57452895,-83.1037,106.13662
18.39,8.6022636,-2.29987098,2.84064073,-74.4637,124.27662
18.4,8.91742326,-2.45405801,3.1198267,-80.1337,169.82662
18.41,9.22469428,-2.61858088,3.4153261,-84.8737,190.15662
18.42,9.52399341,-2.78460484,3.72930944,-73.0537,190.76662
18.43,9.81616815,-2.9447599,4.06141997,-58.0537,154.94662
18.44,10.10244774,-3.09784556,4.40781368,-50.7037,72.21662
18.45,10.38372845,-3.24624655,4.76202608,-44.5537,14.91662
18.46,10.66052201,-3.39187165,5.11891542,-43.7337,6.57662
18.47,10.93284243,-3.53529458,5.47655194,-50.9637,3.36662
18.48,11.20027896,-3.67612111,5.83483564,-53.7537,14.12662
18.49,11.46260434,-3.81485049,6.19491554,-50.0337,41.77662
18.5,11.71997809,-3.95495271,6.55856262,-48.3037,46.55662
18.51,11.97249669,-4.10133327,6.92632288,-51.6237,31.18662
18.52,12.2197374,-4.25675843,7.29746733,-63.6237,27.98662
18.53,12.46039097,-4.42039118,7.67178472,-88.6737,41.30662
18.54,12.69211989,-4.58907527,8.05032204,-120.0737,59.74662
18.55,12.91207968,-4.75896971,8.43462305,-146.0037,71.29662
18.56,13.11771532,-4.9252815,8.82575799,-164.9437,72.56662
18.57,13.30697032,-5.08199713,9.22397262,-183.3937,68.30662
18.58,13.47785793,-5.2243971,9.62852894,-207.0237,46.03662
18.59,13.6280509,-5.35173717,10.03714719,-234.4037,3.64662
18.6,13.75502247,-5.46681058,10.44626613,-257.0837,-31.75338
18.61,13.85660316,-5.57317283,10.85263525,-271.1237,-48.58338
18.62,13.93132995,-5.67283968,11.25429006,-278.8837,-58.10338
18.63,13.97835185,-5.76666838,11.64991731,-283.3637,-74.76338
18.64,13.99727011,-5.85584416,12.03794449,-282.5937,-94.82338
18.65,13.98843647,-5.9431273,12.41676861,-265.5837,-102.16338
18.66,13.95343445,-6.03401752,12.78540891,-237.0337,-106.65338
18.67,13.89430528,-6.13443909,13.1432409,-229.4937,-115.31338
18.68,13.81140822,-6.24614501,13.48951808,-258.7537,-123.36338
18.69,13.70223177,-6.36579527,13.82285144,-308.2337,-154.16338
18.7,13.56239192,-6.48660937,14.13988874,-355.3737,-218.60338
18.71,13.38782694,-6.60036557,14.43479172,-374.0837,-292.45338
18.72,13.17704906,-6.70063611,14.70079164,-349.0337,-351.06338
18.73,12.93209529,-6.78496999,14.93255775,-298.9437,-373.22338
18.74,12.65702138,-6.85439848,15.12797204,-261.9437,-355.01338
18.75,12.35492508,-6.91209755,15.28818852,-262.1237,-323.11338
18.76,12.02618464,-6.96101022,15.41566093,-283.6337,-306.97338
18.77,11.6696943,-7.00043998,15.51214578,-284.6637,-300.89338
18.78,11.28577707,-7.02715634,15.57913182,-248.1737,-269.64338
18.79,10.87754995,-7.04165004,15.61995729,-195.4437,-204.69338
18.8,10.44967319,-7.05033283,15.6406412,-150.9837,-125.08338
18.81,10.00619654,-7.06153372,15.64871204,-130.6437,-48.11338
18.82,9.54902974,-7.08085071,15.65101982,-139.3937,-7.66338
18.83,9.0778083,-7.10676554,15.65137704,-156.8137,-13.03338
18.84,8.59142797,-7.12964146,15.65020119,-157.3937,-26.04338
18.85,8.09007425,-7.13930798,15.64641578,-131.3937,-37.71338
18.86,7.57615114,-7.13478209,15.6388278,-86.6537,-49.08338
18.87,7.05344613,-7.12369504,15.62710501,-50.6337,-27.96338
18.88,6.52507049,-7.11114084,15.6132424,-42.9637,20.96662
18.89,5.99205095,-7.09150473,15.60087124,-53.2537,47.23662
18.9,5.45389552,-7.05259322,15.59212825,-60.0237,31.23662
18.91,4.9102797,-6.9859613,15.58619021,-49.1737,4.03662
18.92,4.36235798,-6.89268898,15.5812591,-17.9237,2.51662
18.93,3.81279263,-6.78060675,15.57715717,15.2163,25.64662
18.94,3.26420788,-6.65691337,15.57529093,22.6563,37.16662
18.95,2.71749599,-6.52425682,15.57647863,10.3263,23.72662
18.96,2.17210571,-6.38320188,15.58017051,5.4963,17.09662
18.97,1.62768203,-6.23561552,15.58598233,13.2863,28.42662
18.98,1.08482272,-6.08444377,15.59452759,26.4463,36.93662
18.99,0.54459476,-5.93205885,15.60648403,35.0163,35.69662
19.0,0.00757416,-5.78020778,15.6217769,27.7563,26.67662
19.01,-0.52671733,-5.63086481,15.63977597,14.5763,20.74662
19.02,-1.05918646,-5.48694217,15.66012947,11.9263,27.55662
19.03,-1.59019449,-5.35222764,15.68319115,15.9563,34.01662
19.04,-2.1194834,-5.22876719,15.70963402,20.8663,41.20662
19.05,-2.64641221,-5.11342409,15.74053208,32.6563,63.32662
19.06,-3.16981866,-4.99883109,15.77768082,50.6563,83.71662
19.07,-3.68828975,-4.87898318,15.822601,59.3863,81.64662
19.08,-4.20118974,-4.75384236,15.87531486,49.3563,66.28662
19.09,-4.70926786,-4.62870114,15.93473517,30.7163,55.58662
19.1,-5.21403288,-4.50962626,15.99992115,17.6763,54.71662
19.11,-5.71661329,-4.39943848,16.07066757,17.2563,58.94662
19.12,-6.21701534,-4.29656954,16.14748018,30.8863,71.58662
19.13,-6.71403304,-4.19671219,16.23172073,52.2863,96.54662
19.14,-7.20592237,-4.09666844,16.32526996,65.6163,109.21662
19.15,-7.6915891,-3.99695054,16.42895537,61.3263,92.01662
19.16,-8.17121747,-3.90002422,16.54174098,49.2063,72.30662
19.17,-8.64575648,-3.80747776,16.66205377,39.7763,66.00662
19.18,-9.11586738,-3.71827388,16.78912499,44.3063,67.56662
19.19,-9.58083167,-3.62673135,16.92342565,73.4163,89.58662
19.2,-10.03848186,-3.52475767,17.06653575,97.3663,107.18662
19.21,-10.48731369,-3.40924657,17.21901153,80.5263,72.21662
19.22,-10.92845316,-3.28493433,17.3782835,45.2163,21.77662
19.23,-11.36470877,-3.16079792,17.54055665,20.3363,5.82662
19.24,-11.79866602,-3.04642812,17.70345949,1.9863,-6.69338
19.25,-12.23198667,-2.9487054,17.86553952,-2.9037,-23.80338
19.26,-12.66499721,-2.86933453,18.02594398,12.1663,-11.17338
19.27,-13.09664889,-2.80592725,18.18549888,28.8663,13.71662
19.28,-13.52550871,-2.75387857,18.34614271,37.7163,28.84662
19.29,-13.95063992,-2.70757899,18.50965323,40.7863,44.80662
19.3,-14.37181177,-2.66225449,18.67726994,35.0263,47.33662
19.31,-14.78952027,-2.61511059,18.84905333,23.6363,28.73662
19.32,-15.20477141,-2.56593929,19.02369191,11.9363,10.94662
19.33,-15.61858044,-2.51738333,19.19959592,6.1163,1.53662
19.34,-16.03134361,-2.47372646,19.37589212,13.6063,3.21662
19.35,-16.44256168,-2.43973394,19.55261876,24.4163,10.79662
19.36,-16.85130663,-2.41880301,19.73013258,32.4263,8.22662
19.37,-17.25654373,-2.40995768,19.90835184,46.9863,2.51662
19.38,-17.65693947,-2.40839669,20.08679403,63.1963,-2.79338
19.39,-18.0511581,-2.40895229,20.26471391,69.6463,-16.27338
19.4,-18.43866163,-2.40765799,20.44108848,62.0563,-24.92338
19.41,-18.82008404,-2.40164953,20.61515448,45.4263,-24.67338
19.42,-19.1965896,-2.38830467,20.78652267,39.7063,-32.09338
19.43,-19.56865355,-2.36474765,20.95451579,48.7663,-44.59338
19.44,-19.93588264,-2.32944098,21.11818435,52.0963,-50.15338
19.45,-20.29805662,-2.2833624,21.27692459,45.1863,-50.68338
19.46,-20.65563875,-2.22857591,21.43051603,37.1463,-52.88338
19.47,-21.00918601,-2.16537452,21.57856189,37.8563,-63.82338
19.48,-21.35831342,-2.09051272,21.7199807,59.8763,-83.00338
19.49,-21.70121947,-2.00045877,21.85309144,87.1863,-100.94338
19.5,-22.03602191,-1.89781641,21.97630661,85.8363,-109.38338
19.51,-22.36285175,-1.79239039,22.08891822,55.9863,-102.88338
19.52,-22.68374422,-1.69469847,22.19109777,35.6263,-100.58338
19.53,-22.99986709,-1.6081529,22.282265,59.4863,-134.89338
19.54,-23.3090191,-1.52587367,22.35939267,120.1763,-189.66338
19.55,-23.606149,-1.43453703,22.41830278,176.9863,-212.93338
19.56,-23.88667854,-1.32373823,22.45720507,185.8063,-183.23338
19.57,-24.15013473,-1.19434303,22.47860505,130.2763,-119.14338
19.58,-24.40096181,-1.05835768,22.48776146,54.7463,-66.67338
19.59,-24.64486352,-0.93020392,22.48878231,33.1863,-71.38338
19.6,-24.88346213,-0.81724025,22.48171559,86.9463,-112.51338
19.61,-25.11267314,-0.71758743,22.46397256,164.3663,-129.09338
19.62,-25.32646553,-0.6259457,22.43423972,197.0063,-107.34338
19.63,-25.52221932,-0.53989282,22.39423981,159.1063,-65.35338
19.64,-25.702637,-0.46109653,22.34757034,94.1663,-27.18338
19.65,-25.87292107,-0.39382233,22.29736931,53.8463,-19.99338
19.66,-26.03690478,-0.34224273,22.24455146,46.0963,-35.95338
19.67,-26.19528388,-0.30628147,22.18832405,74.0863,-42.93338
19.68,-26.34591488,-0.28086006,22.12830557,111.5963,-28.27338
19.69,-26.48606126,-0.25945724,22.06567403,118.0463,-3.49338
19.7,-26.61478229,-0.23680052,22.00264542,105.2663,20.92662
19.71,-26.73305571,-0.21057539,21.94150575,85.2663,38.74662
19.72,-26.84263203,-0.18125785,21.88383702,68.0263,41.96662
19.73,-26.94483173,-0.14892491,21.83030972,69.6863,44.52662
19.74,-27.04001783,-0.11338431,21.78141311,69.0863,55.75662
19.75,-27.12849707,-0.07751956,21.73795018,56.3563,62.85662
19.76,-27.2112622,-0.04721915,21.70075495,42.7063,70.78662
19.77,-27.28953247,-0.02787658,21.67070864,33.9663,83.07662
19.78,-27.36384313,-0.01970661,21.64890277,43.6863,94.22662
19.79,-27.43348069,-0.01565573,21.63651809,61.5263,106.86662
19.8,-27.49732939,-0.00530845,21.63455635,60.7563,110.50662
19.81,-27.55546248,0.01941499,21.64326954,41.5263,100.66662
19.82,-27.60955521,0.06112358,21.66180291,13.7463,82.51662
19.83,-27.66208583,0.11693783,21.68829348,-10.5937,54.13662
19.84,-27.71520585,0.18126374,21.72023072,-20.1937,28.62662
19.85,-27.770029,0.24829505,21.75527391,-21.2037,14.39662
19.86,-27.82666555,0.31277376,21.79195153,-13.9937,9.50662
19.87,-27.88433274,0.37080189,21.82998333,3.9063,22.30662
19.88,-27.94165758,0.42092091,21.87033333,15.8163,40.15662
19.89,-27.9975948,0.4651736,21.914304,15.9063,43.75662
19.9,-28.05189617,0.50922619,21.96240937,13.7463,39.26662
19.91,-28.10477343,0.55982419,22.01425217,9.5063,28.75662
19.92,-28.15678483,0.62140734,22.0686909,-2.1837,8.60662
19.93,-28.20905812,0.69514839,22.12395683,-19.6737,-11.33338
19.94,-28.2631053,0.77945886,22.17821993,-33.4837,-24.50338
19.95,-28.32038038,0.86882573,22.22998523,-46.5337,-38.02338
19.96,-28.38233535,0.953233,22.27793696,-64.7037,-50.44338
19.97,-28.4503387,1.02349343,22.32120612,-70.0537,-46.84338
19.98,-28.52489946,1.07836652,22.35987973,-61.5437,-38.14338
19.99,-28.6056846,1.12507276,22.39405001,-59.8937,-55.45338
